YYYYMMDD	Cochlo_YN	type	Cell_min	Cell_max	LAT	LON
20070413	0	NA	30000	45000	37.29550598	126.7628039
20071015	0	Prorocentrum minimum	15000	16000	37.29632506	126.6919717
20071017	0	Prorocentrum minimum	48000	NA	37.29599193	126.7314349
20070725	0	NA	700	1000	36.43104092	126.4572369
20150513	0	Akashiwo sanguinea	110	340	35.09276249	128.6713802
20150911	1	Cochlodinium polykrikoides	420	2740	35.0222198	128.843909
20150911	1	Cochlodinium polykrikoides	57	1240	35.0222198	128.843909
20150911	1	Cochlodinium polykrikoides	400	7000	35.0222198	128.843909
20150911	1	Cochlodinium polykrikoides	100	3500	35.0222198	128.843909
20150911	1	Cochlodinium polykrikoides	150	1300	35.0222198	128.843909
20150911	1	Cochlodinium polykrikoides	130	1500	35.0222198	128.843909
20070725	0	NA	5	500	36.43104092	126.4572369
20150911	1	Cochlodinium polykrikoides	131	2360	35.0222198	128.843909
20150926	0	Cochlodinium polykrikoides	0	0	35.60379943	126.4715117
20150915	1	Cochlodinium polykrikoides	20	600	34.45829264	127.223055
20150917	1	Cochlodinium polykrikoides	225	1600	34.5757969	127.2030899
20070725	0	NA	700	1800	36.43104092	126.4572369
20000703	0	Ceratium sp. Noctilum scintillans	300	600	36.08901	126.524612
20000501	0	Mesodinium rubrum	1000	1500	36.014031	126.630738
20040628	0	NA	18000	31000	36.353815	126.524976
20060803	0	NA	80	100	36.32165732	126.4867217
20150916	1	Cochlodinium polykrikoides	110	1800	34.44770921	127.2159246
20060803	0	NA	18000	22000	36.32165732	126.4867217
20150917	1	Cochlodinium polykrikoides	120	12220	34.5757969	127.2030899
20010709	0	Dictyocha fibula	100	250	36.001138	126.690359
20150916	1	Cochlodinium polykrikoides	110	640	34.44770921	127.2159246
20150916	1	Cochlodinium polykrikoides	16	400	34.44770921	127.2159246
20150727	0	Heterosigma akashiwo	64	230	34.42669531	127.2186744
20150919	1	Cochlodinium polykrikoides	110	625	34.42686514	127.2285183
20000501	0	Eutreptiella gymnastica,?	20000	75000	36.014031	126.630738
20010709	0	Mesodinium burum	1000	1500	36.001138	126.690359
20010709	0	Cratium sp.	200	400	36.001138	126.690359
20150723	0	Prorocentrum micans	530	530	34.58947497	127.1145909
20150917	1	Cochlodinium polykrikoides	50	800	34.5757969	127.2030899
20010706	0	Mesodinium burum	1500	12500	36.31604	126.454939
20010709	0	Nitzschia pungens	200	300	36.001138	126.690359
20060803	0	NA	320	370	36.32165732	126.4867217
20150919	1	Cochlodinium polykrikoides	4	1640	34.42686514	127.2285183
20150915	1	Cochlodinium polykrikoides	250	890	34.45829264	127.223055
20040708	0	NA	18000	31000	36.353815	126.524976
20150724	0	Heterosigma akashiwo	230	480	34.59258467	127.1171394
20150919	1	Cochlodinium polykrikoides	40	500	34.42686514	127.2285183
20000302	0	Skeletonema costatum	5000	25000	35.900646	126.586793
20150920	1	Cochlodinium polykrikoides	5	350	34.59381678	127.2493751
20150920	0	Cochlodinium polykrikoides	5	10	34.59381678	127.2493751
20150921	1	Cochlodinium polykrikoides	13	283	34.46693269	127.2622098
20000621	0	Noctiluca scintillans	5000	10000	35.896859	126.588423
20150916	1	Cochlodinium polykrikoides	370	2800	34.44770921	127.2159246
20150918	1	Cochlodinium polykrikoides	7	4500	34.58629452	127.1980791
20150727	0	Heterosigma akashiwo	400	760	34.42669531	127.2186744
20000822	0	Prorocentrum minimum	8000	15000	34.435051	126.753171
20000720	0	Heterosigma	14000	47800	34.435051	126.753171
20000822	0	Chaetoceros sp. coscinodiscus sp.	57	193	34.435051	126.753171
20000822	0	Prorocentrum minimum	1500	4800	34.435051	126.753171
20150727	0	Heterosigma akashiwo	40	40	34.42669531	127.2186744
20150918	1	Cochlodinium polykrikoides	250	480	34.58629452	127.1980791
20150915	1	Cochlodinium polykrikoides	175	1100	34.45829264	127.223055
20150915	1	Cochlodinium polykrikoides	270	1200	34.45829264	127.223055
20040826	0	NA	77	1500	34.49201	127.141725
20150920	1	Cochlodinium polykrikoides	50	320	34.59381678	127.2493751
20150920	0	Cochlodinium polykrikoides	10	80	34.59381678	127.2493751
20010817	1	Cochlodinium polykrikoides	300	410	34.487407	127.031885
20150919	0	Cochlodinium polykrikoides	2	110	34.42686514	127.2285183
20150917	1	Cochlodinium polykrikoides	180	480	34.5757969	127.2030899
20080820	0	Cochlodinium polykrikoides	20	120	34.4394512	126.9681845
20150921	1	Cochlodinium polykrikoides	20	200	34.46693269	127.2622098
20150922	0	Cochlodinium polykrikoides	10	60	34.50794062	127.2045334
20150918	1	Cochlodinium polykrikoides	200	900	34.58629452	127.1980791
20030827	0	NA	NA	NA	34.566401	127.090137
20150922	1	Cochlodinium polykrikoides	15	195	34.50794062	127.2045334
20150918	1	Cochlodinium polykrikoides	20	2030	34.58629452	127.1980791
20050804	0	NA	50	3200	34.55375	127
20040812	0	NA	50	200	34.42174	127.322128
20160518	0	Heterosigma akashiwo	2000	3000	36.19536089	129.4545678
20160520	0	Heterosigma akashiwo	1000	10000	35.08258821	128.9859367
20160425	0	Noctiluca scintillans	20	30	35.07428775	129.0017169
20160816	0	Cochlodinium polykrikoides	2	96	34.535286	127.784074
20040625	0	NA	6000	28000	34.627606	127.048582
20160824	0	Cochlodinium polykrikoides	4	15	34.71533	127.474541
20020817	0	NA	180	900	34.42174	127.322128
20080820	1	Cochlodinium polykrikoides	50	1150	34.4394512	126.9681845
20020827	0	NA	1000	4000	34.586839	127.055263
20160826	1	Cochlodinium polykrikoides	NA	NA	34.71533	127.474541
20040618	0	NA	7000	14000	34.61051	127.058693
20160815	0	Cochlodinium polykrikoides	4	6	34.621799	127.648685
20160620	0	Alexandrium sp.	147	147	34.722337	127.735737
20160818	1	Cochlodinium polykrikoides	20	787	34.644137	127.69754
20160817	1	Cochlodinium polykrikoides	5	480	34.535286	127.784074
20030830	0	NA	180	210	34.566401	127.090137
20040708	0	NA	6000	28000	34.627606	127.048582
20160821	1	Cochlodinium polykrikoides	26	1350	34.69887	127.635799
20160823	1	Cochlodinium polykrikoides	9	1010	34.644137	127.69754
20160819	1	Cochlodinium polykrikoides	6	570	34.644137	127.69754
20160822	1	Cochlodinium polykrikoides	16	1510	34.69887	127.635799
20080820	0	NA	300	980	34.4394512	126.9681845
20040818	0	NA	NA	NA	34.598867	127.046139
20080816	1	Cochlodinium polykrikoides	3	329	34.49942942	126.9887711
20160820	1	Cochlodinium polykrikoides	14	1390	34.644137	127.69754
20050813	0	NA	40	640	34.49201	127.141725
20161222	0	Akashiwo sanguinea	300	1500	34.765957	128.348797
20040614	0	NA	7000	14000	34.61051	127.058693
20020821	0	NA	120	2200	34.457916	127.243801
20070822	1	Cochlodinium polykrikoides	300	700	34.48251506	127.3940288
20160831	0	Chaetoceros sp.	4000	4000	34.802036	128.700894
20070822	1	Cochlodinium polykrikoides	1000	2000	34.48251506	127.3940288
20080816	1	Cochlodinium polykrikoides	50	400	34.49942942	126.9887711
20080816	1	Cochlodinium polykrikoides	200	2100	34.49942942	126.9887711
20040825	0	NA	40	650	34.49201	127.141725
20080820	1	Cochlodinium polykrikoides	500	1300	34.4394512	126.9681845
20160821	0	Karenia mikimotoi	60	640	34.333503	126.915599
20080816	1	Cochlodinium polykrikoides	400	600	34.49942942	126.9887711
20160816	0	Karenia mikimotoi	170	750	34.333503	126.915599
20160820	0	Karenia mikimotoi	140	1280	34.333503	126.915599
20160822	0	Karenia mikimotoi	80	230	34.333503	126.915599
20160819	0	Karenia mikimotoi	360	1360	34.333503	126.915599
20160818	0	Karenia mikimotoi	30	880	34.333503	126.915599
20160823	0	Karenia mikimotoi	10	100	34.333503	126.915599
20160817	0	Karenia mikimotoi	6	850	34.333503	126.915599
20160824	0	Karenia mikimotoi	0	50	34.385935	126.965724
20160827	0	NA	0	0	34.41466	126.999334
20020827	0	NA	10	1400	34.42174	127.322128
20160815	0	Karenia mikimotoi	160	480	34.291773	127.133079
20160825	0	Karenia mikimotoi	0	0	34.385935	126.965724
20160814	0	Karenia mikimotoi	19	250	34.291773	127.133079
20160813	0	Karenia mikimotoi	130	500	34.291773	127.133079
20020819	0	NA	120	630	34.457916	127.243801
20050804	0	NA	2	100	34.598867	127.046139
20050813	0	NA	100	300	34.501001	127.182319
20080825	1	Cochlodinium polykrikoides	560	1950	34.46464169	126.975733
20160826	0	Karenia mikimotoi	NA	NA	34.41466	126.999334
20070822	1	Cochlodinium polykrikoides	30	400	34.48251506	127.3940288
20160829	0	해제	0	0	34.41466	126.999334
20160828	0	NA	0	0	34.41466	126.999334
20040708	0	NA	2000	9000	34.584701	127.097199
20160820	1	Cochlodinium polykrikoides	980	2200	34.370933	127.390617
20020818	0	NA	240	810	34.42174	127.322128
20160725	0	Ceratium furca	300	500	35.052182	128.855419
20161116	0	Akashiwo sanguinea	100	200	34.918113	128.503125
20080816	1	Cochlodinium polykrikoides	600	950	34.49942942	126.9887711
20020828	0	NA	120	6400	34.530532	127.011118
20020822	0	NA	100	1800	34.457916	127.243801
20161123	0	Akashiwo sanguinea	20	100	35.186939	128.58126
20160825	0	Karenia mikimotoi	10	20	34.49201	127.141725
20160824	0	Karenia mikimotoi	10	30	34.49201	127.141725
20160823	0	Karenia mikimotoi	200	350	34.697632	127.215048
20050822	0	NA	80	6600	34.462027	126.98967
20080825	1	Cochlodinium polykrikoides	450	890	34.46464169	126.975733
20050808	0	NA	15	650	34.598867	127.046139
20160821	0	Karenia mikimotoi	110	690	34.49201	127.141725
20160815	0	Karenia mikimotoi	90	480	34.49201	127.141725
20040818	0	NA	NA	NA	34.42174	127.322128
20020910	0	NA	10	700	34.457916	127.243801
20020828	0	NA	10	1500	34.49201	127.141725
20080825	1	Cochlodinium polykrikoides	120	720	34.46464169	126.975733
20160823	0	Karenia mikimotoi	50	210	34.49201	127.141725
20160824	0	Karenia mikimotoi	180	300	34.697632	127.215048
20050823	0	NA	30	2700	34.462027	126.98967
20070822	1	Cochlodinium polykrikoides	300	9800	34.48251506	127.3940288
20070822	1	Cochlodinium polykrikoides	1900	4000	34.48251506	127.3940288
20030824	0	NA	430	1200	34.566401	127.090137
20160825	0	Karenia mikimotoi	0	0	34.697632	127.215048
20160817	0	Karenia mikimotoi	200	450	34.487407	127.031885
20030828	0	NA	200	1200	34.566401	127.090137
20040829	0	NA	8	80	34.49201	127.141725
20040810	0	NA	50	130	34.42174	127.322128
20160816	0	Karenia mikimotoi	35	340	34.49201	127.141725
20020829	0	NA	180	6800	34.530532	127.011118
20020829	0	NA	10	1500	34.49201	127.141725
20050825	0	NA	30	2700	34.462027	126.98967
20040628	0	NA	6000	28000	34.627606	127.048582
20020823	0	NA	200	290	34.551	127.058567
20160822	0	Karenia mikimotoi	150	350	34.49201	127.141725
20020820	0	NA	150	1100	34.457916	127.243801
20160822	0	Karenia mikimotoi	100	350	34.697632	127.215048
20040822	0	NA	NA	NA	34.42174	127.322128
20160820	0	Karenia mikimotoi	170	560	34.49201	127.141725
20160820	0	Karenia mikimotoi	400	640	34.697632	127.215048
20080825	1	Cochlodinium polykrikoides	300	960	34.46464169	126.975733
20050913	0	NA	NA	NA	34.462638	126.989345
20160818	0	Karenia mikimotoi	210	850	34.49201	127.141725
20160817	0	Karenia mikimotoi	110	480	34.49201	127.141725
20160819	0	Karenia mikimotoi	300	550	34.697632	127.215048
20030825	0	NA	460	1000	34.566401	127.090137
20020823	0	NA	100	1900	34.49201	127.141725
20160819	0	Karenia mikimotoi	165	630	34.49201	127.141725
20020910	0	NA	150	2000	34.569972	126.999255
20160818	0	Karenia mikimotoi	500	850	34.697632	127.215048
20050816	0	NA	20	960	34.614974	127.045452
20160816	0	Karenia mikimotoi	100	450	34.487407	127.031885
20020914	0	NA	160	4800	34.440871	126.998788
20080825	1	Cochlodinium polykrikoides	80	280	34.46464169	126.975733
20070822	1	Cochlodinium polykrikoides	200	1600	34.48251506	127.3940288
20070822	1	Cochlodinium polykrikoides	400	2140	34.48251506	127.3940288
20020914	0	NA	50	800	34.566401	127.090137
20160821	0	Karenia mikimotoi	300	510	34.697632	127.215048
